label,text,Date
4,over the boyfriend's for the night. i adore him  work tomorrow 10-2 then who knows.,2021-12-22 16:32:55.447226
0,D-Day just makes me miss my father even more. ,2019-11-11 16:32:55.447226
4,making cookies and watching the braves game ,2020-12-06 16:32:55.447226
4,@MissDeemented hey! congrats! that's awesome!! ,2019-08-15 16:32:55.447226
4,finallly comming together      its so close to home now.,2019-08-22 16:32:55.447226
0,"bout to get in the tub, then off 2 work.. ",2020-08-22 16:32:55.447226
4,Our Twitter is back. YEY. ,2022-05-08 16:32:55.447226
4,omg i just read my last tweet. i feel like a loser lmaoo. on a bright note i think i just aced my spanish oral ,2021-09-27 16:32:55.447226
4,"Interview planned with referee Eric Braamhaar for  Monday afternoon  I'll start writing down some questions, does anyone else has some?",2019-01-20 16:32:55.447226
0,@JennyLou31 Awww...    Just being there has to help.  Ready to listen and a shoulder to cry on.  Prayers for you both.,2021-12-30 16:32:55.447226
0,@perezhilton The comments on the video make me wanna hurl  It's embarrassing that so many Americans are still so ignorant.,2019-03-26 16:32:55.447226
4,Can't sleep. Watching chelsea lately ,2023-01-01 16:32:55.447226
0,"had first major relase 'cause I got way too hungry.  Thin crust pizza was only 330 cal per third of pizza - not bad, but I ate 3 thirds ",2018-07-08 16:32:55.447226
4,"@RobPattinson_ Happy almost birthday  ,btw when are you back in the uk ?WE MISS YOU ='(",2021-01-31 16:32:55.447226
0,GAH 3hr naps are deadly. time to cram HR than psych. frick im going to fail tmrw ugh ,2021-12-16 16:32:55.447226
0,"&lt;- hates web twitter BTW, but RP column won't save all the tweets ",2022-11-25 16:32:55.447226
0,watching scene queens on youtube. god they are so gorgeous! lucky them  lol,2022-03-23 16:32:55.447226
0,I have the worst headache this morning  getting ready to go to church with my fam.,2019-09-18 16:32:55.447226
4,@geleenxx haha I was to!!!! Haha he is soo funny lol  how come you were away 2day,2019-01-19 16:32:55.447226
0,@NicolaHamilton no left over bday cake to go with the red bull? shame ,2020-10-15 16:32:55.447226
0,waiting for my iPhone to finish syncing. Its so slow ,2018-03-02 16:32:55.447226
4,10 hours till im home.   suns coming up!,2020-04-21 16:32:55.447226
4,@CandyLaflam nodes are ok. Spent the day with Fizz. ,2021-01-22 16:32:55.447226
4,Warped Tour 8/19/09  - seen almost all these bands ceptï¿½ 3OH!3ï¿½ A Day To Remember A Skylit Drive... http://tumblr.com/xiq1wlwae,2018-09-01 16:32:55.447226
4,@haniballektress Yeah! She's from the Dallas Derby Devils ,2020-07-16 16:32:55.447226
0,"I have 3 classics essays to write, a history evaluation, an english king lear proposal, a drama script to read and a sst's report ",2019-04-22 16:32:55.447226
4,@vipsociety ,2019-03-16 16:32:55.447226
4,@Tiffizhere LOL - thanks ,2020-01-20 16:32:55.447226
0,"@Jbofficalfans  omg, ur so lucky! here in mexico they dont even know that the JONAS will have a serie on DC!  not fair",2022-08-02 16:32:55.447226
4,"After get myself a tattoo @ Newport Beach, Cali then eat @ Crab Cooker!! Beautiful day n no work!!! Luv it!!! ",2019-03-01 16:32:55.447226
4,@Sharonyy I will never chang!  but only be more confident like AShh! ,2022-12-05 16:32:55.447226
0,"@rdjfraser The plane ride was 3 hours, but it was too hard to get to the computer ",2019-10-30 16:32:55.447226
4,@sonnyjoeflangan whats wrong? i can mentor ,2022-06-09 16:32:55.447226
4,got done with another workout!! hope to make this a habbit. now time for a shower and get ready for the rest of my day ,2021-12-23 16:32:55.447226
0,What not to wear... I'm always afraid I'm going to be ambushed and put on the show ,2023-03-14 16:32:55.447226
0,Stop leading me into false hope with your misguided eBay listing titles! ,2021-12-21 16:32:55.447226
4,I would rather that RIM steal my idea as they will make it work. Good technology + great idea = awesome application and cheque for me ,2019-04-04 16:32:55.447226
4,"@naoilady Thanks!  And yours is cute where it is...or, was a few weeks ago.  I liked it! ",2023-04-03 16:32:55.447226
4,@ArmyofNightwish oo do tell more ,2021-08-27 16:32:55.447226
0,hafing cramps that hurt like hell again. ,2021-03-09 16:32:55.447226
0,@jesssicababesss really? cuz KC.com said it was releasd 24/4 here n the main station doesn't even hav it ,2019-05-07 16:32:55.447226
0,Can't explain how I feel at this moment ... America during WWII ... I can't believe it ... ,2021-08-03 16:32:55.447226
4,is off to get some crawfish and spend some time at a pool ,2022-04-02 16:32:55.447226
0,"bored, in fact im so bored im talking to myself on twitter. I have to go to the french meeting sooon ",2018-05-08 16:32:55.447226
0,I don't want to leave. ,2020-09-06 16:32:55.447226
0,@benjigreenfield its hard trying to for get  4 and and half years of memories good or bad ,2020-11-16 16:32:55.447226
4,@cookimonsterluv heyy is this MY cindy? ,2020-03-23 16:32:55.447226
0,@Famoiely but it's the first time they do it in Germany  (btw. Hase=husband ;-)),2020-06-19 16:32:55.447226
4,twittin ,2022-12-22 16:32:55.447226
0,so embarrassing to send an email reply to the whole division - all thanks to the Reply All button ,2023-02-08 16:32:55.447226
4,@tommcfly have a nice trip back ,2023-03-25 16:32:55.447226
0,Going to work ,2021-11-02 16:32:55.447226
4,@Mandarific well on a day off you owe it to yourself to sleep in late ,2021-06-21 16:32:55.447226
4,"@trepeace LOL!!! Whateva Tre', But you both are straight northerners though and that is all that Matters! I know you just playin! ",2019-12-22 16:32:55.447226
0,"@McJayxo JB dont twitter much, and i dont think joe wants to shake his tail feather ",2023-04-24 16:32:55.447226
4,@jaggy A link to the photos and stuff? ,2022-07-11 16:32:55.447226
4,@tractorqueen hahahhahaha...that's great ,2020-10-07 16:32:55.447226
0,"@HelenWraight Shit, was it a new episode? ",2019-03-04 16:32:55.447226
0,back to the unemployment queue for me. 8 weeks and counting. Fuck shit and bothersomes.  Why do the nice jobs blow up all the time? ,2019-12-22 16:32:55.447226
0,@jennywaite You need to add consumer debt to government debt. ,2017-11-21 16:32:55.447226
0,"@Taylor_x3 I do too  the sucky part  is I have permission to come,n everything is ready to go.I just have nowhere to stay once I get there",2020-04-05 16:32:55.447226
0,getting ready to say goodbye to www.sweetbox-nation.com  new domain XD,2019-11-20 16:32:55.447226
0,I want Sims 3 soooo bad!! I ordered it but my stupid card was denied  lo l http://bit.ly/1mahf8,2018-04-20 16:32:55.447226
4,"watching little mermaid on disney channel at 2 in the morning, i love summer ",2019-01-07 16:32:55.447226
0,@pretty_punkwpg just relaxing! May take a trip to the beach. What about yourself? And I couldn't tell you not sure if we are sorry ,2019-05-02 16:32:55.447226
4,@regalaffair aww thank you so much  for the extremely nice #followfriday mention,2018-05-13 16:32:55.447226
4,@ddlovato hey demi are you going to tour down here in Australia with the jonas brothers? ..please please please reply  xoxo laura ,2020-04-07 16:32:55.447226
0,just got my check and needless to say it was anything but good  i'm in a depressed mood right now;;,2020-11-17 16:32:55.447226
4,"@legalgeekery Sorry,I'm a mom, I just figured you needed a nap. ",2020-01-13 16:32:55.447226
4,@wiseleo  I certainly meant no disrespect to you personally at all! I love the show &amp; couldn't believe they hated Seattle so much! Cheers!,2018-11-20 16:32:55.447226
0,"tired, feeling sorry for myself and wondering if i made a massive mistake! Missing you ",2020-10-20 16:32:55.447226
0,Woke up early for prototype. Still don't have a driver's license  I had to figure out a ride-Kati's taking me &amp; Jenna's bringin me home ,2018-08-12 16:32:55.447226
4,@YasmineGalenorn YAY for 8 hours of sleep!  ,2022-06-13 16:32:55.447226
0,"Anyone else trying to use WifiTrak with iPhone OS 3.0? Getting error message, looks like it's broken ",2019-02-11 16:32:55.447226
0,I can't believe Mad TV has been cancelled.. it's really popular.. I'll definitely miss it.. ,2023-03-25 16:32:55.447226
0,it's studying time..... ,2020-01-03 16:32:55.447226
4,happy mom's day  http://plurk.com/p/stsir,2023-01-06 16:32:55.447226
4,@yelyahwilliams i love paramore! and your songs ,2020-06-07 16:32:55.447226
4,@wearetheoceans you're just waking up and i havent slept yet ,2022-09-02 16:32:55.447226
0,i have the cough  sounds all gross haha just when i thought i was getting better/,2023-03-25 16:32:55.447226
4,UP in 3D is totally recommended  it was so sweet.,2020-02-08 16:32:55.447226
0,Can't wait to read Bleach 362 tonight or tomorrow morning. Should be good!  Now time to got to Heck.. oh I mean work ,2022-12-09 16:32:55.447226
4,Spendin all day with Jase man! ,2022-11-12 16:32:55.447226
4,"@lucidgame  Thanks, that was the one and only E3 I've ever been too, might make it this year, never give up ",2022-12-30 16:32:55.447226
4,I met Dan Aykroyd this weekend!!!! Who ya gonna call??? Ghostbusters!!!!!!!!! ,2021-02-10 16:32:55.447226
0,"@barrie Could not locate pitbull_fan76, anywhere. ",2022-03-23 16:32:55.447226
0,It was a year ago today we waved my sister goodbye as she left to live in Oz for 3years ,2019-01-28 16:32:55.447226
4,No school to worry about today ,2022-04-17 16:32:55.447226
4,"@elianech  It could indeed.     We're just waiting for Tony, Eve &amp; Butch to finalize .     Love the idea of a spanking costume party.",2023-04-27 16:32:55.447226
0,Wow I've never been up on top of the door before! I feel like a king! BOW TO ME MOTHS! AHH HELP I'M FALLING ,2021-08-15 16:32:55.447226
0,@Mitchelmusso: Am getting upset listening to the say now  I want to speak to you Mitchel but my darn phone got no money on x,2020-05-19 16:32:55.447226
0,Waiting for a Guy-less Robin Hood ,2018-05-29 16:32:55.447226
0,can someone help with photoshop (?) I edit horrible ,2021-07-22 16:32:55.447226
4,"May Blog stats http://bit.ly/1f5kDA , kind of interesting, but doesn't really mean anything  ",2022-05-02 16:32:55.447226
4,#LOGIN2009 - Writing is the only profession where no one considers you ridiculous if you earn no money. - Jules Renard. Meet you tomorrow ,2022-11-08 16:32:55.447226
4, home from a friends ..aha great party ,2022-03-04 16:32:55.447226
4,"just got in  .... dance flick was a dumb movie, dont watch it. now im off to dreamlamddd",2018-02-28 16:32:55.447226
4,@LCowie I nearly got the car stuck getting out. Amun Sa do not like all this water. Great fun for my first event though!  #maelstrom,2018-01-27 16:32:55.447226
4,@scientist_no_1 Boring for me night shift still had no sleep yet but i`ll make up for it on sunday night ,2018-07-06 16:32:55.447226
4,@drakebell OMIGOSH DRAKE!!! love your work  xxxxx missed your tweets,2022-03-09 16:32:55.447226
4,happy mother's day! I love you mama ,2019-11-07 16:32:55.447226
0,@AyyoItsAmandaJo Bahahha. That's Awesome. I can't think of any for you! ,2021-01-08 16:32:55.447226
0,@ShaniBeeGirl you're only on for a few minutes? ,2019-03-20 16:32:55.447226
0,"My mum goes and sees Oasis tomorrow  I'm going to be so lonely, without her. I sound like a right 'tard, lmfao.",2021-06-17 16:32:55.447226
4,hey everyone... school in the am so now i have to say goodnight ,2018-10-14 16:32:55.447226
0,I can't sign on FH? ,2022-10-01 16:32:55.447226
0,2 children gone to school 1 gone for driving lesson - feel very lonely ,2021-09-12 16:32:55.447226
0,@x09Elliex Ellie Im jealous  Havee fun tho..and make sure you take loads of pics &amp; videos for us plz ..especially some aston close ups x,2018-10-19 16:32:55.447226
4,@HappyHousewife Thanks for the Blogger Konnection link for kid bloggers.  Checking it out now. ,2018-11-25 16:32:55.447226
4,Have a Lovely Sunday.  --&gt; http://bbltwt.com/zspaz,2021-06-14 16:32:55.447226
4,"I am back from my weekend getaway! Energized for another week, bring it on! lol ",2020-06-03 16:32:55.447226
4,I win? You now must call ,2018-06-01 16:32:55.447226
0,@ThePISTOL awww ,2021-08-04 16:32:55.447226
4,@kayla328 You better!! It's so much fun!! ,2022-12-03 16:32:55.447226
0,no ferris wheel.....again  one day i'll meet someone who will take me on the damn thing.,2022-06-20 16:32:55.447226
0,hate that I didn't get to see @Tee_bee1 this wkd...  sorry t! will let ya know when/if headed back to bdge again... ;),2019-10-18 16:32:55.447226
4,Blond. Akward. Slightly Big Boned.  Proof that Makeovers are a good thing http://bit.ly/dOWiq,2021-01-09 16:32:55.447226
0,why did  @nth452 never ask me for a track list - she must have hated my cd.  oh well such is life,2018-05-13 16:32:55.447226
4,"@VCJ37 Thank you, thank you very much. ",2019-02-13 16:32:55.447226
0,"Oh! and I knew as soon as the weekend comes, Ireland's weather has changes back to it's normal crappy summer, with rain!  !!",2022-03-11 16:32:55.447226
0,@snickerdoodle85 they get worse hahahaha ,2020-12-24 16:32:55.447226
0,ouch i have a cut in my mouth ,2022-11-02 16:32:55.447226
0,Falalala la... It's way too early to be tweeting but my stomach feels gnarly ,2018-09-06 16:32:55.447226
0,"Argh it's so hard to get motivated for work when it's only two days a week, five days apart  and on a weekend.",2022-09-27 16:32:55.447226
4,@nerdist Thank you!!!! ,2017-11-30 16:32:55.447226
4,@Sabki i love you tooooo  'they' can suck our dicks!,2019-05-18 16:32:55.447226
4,good luck buat yg presentasi lia hari ini ,2020-01-17 16:32:55.447226
4,@juliaemily Fun &amp; nice photography! What are the discs made of? Shots on models are always helpful too ,2022-10-11 16:32:55.447226
0,Planning for the cottage! Awesome way to kick off the summer with @mmmnadia unforch the forecast calls for rain ,2017-12-22 16:32:55.447226
0,graduation next sunday.. im going to miss my class ,2022-01-19 16:32:55.447226
0,"@2shae1 you call me out i call you out, but i thought we were better then that  guess not",2018-12-21 16:32:55.447226
0,"Musically, these headphones are awesome. For staying in my ear... not so good. ",2021-01-31 16:32:55.447226
4,is You to me are everything  (music) *singing* http://plurk.com/p/wxonj,2021-01-12 16:32:55.447226
4,@jethron5000 hahah yeah see i told you! coffee bean's chocolate ice blended is way better! let me know how's the show tonight ,2021-12-05 16:32:55.447226
4,"Off I go to work.  May you all have a great day.  I must focus my energies on priorities, money and the mundane. ",2019-02-13 16:32:55.447226
0,@Caroleharry Unfortunately my histories aren't in the public domain...yet! I hope to have them on a website soon but sadly not at the mo ,2020-01-11 16:32:55.447226
0, &quot;It's raining again&quot; (c) Supertramp,2018-03-02 16:32:55.447226
4,"Ouh yea, I uploaded 5 of my video from the NKOTB show in SToon!  Check my youtube channel. Well Im goin back 2 sleep. Its too early 4 me.",2017-12-04 16:32:55.447226
0,I HATE MYSELF ,2021-04-01 16:32:55.447226
4,Goodnight. ,2022-03-13 16:32:55.447226
0,"Got a massive migraine, and my muscles and bones ache ",2020-02-20 16:32:55.447226
0,Since the knobbly ganglion burst earlier my wrist is desperately painful... Driving home was a gritted teeth affair ,2022-09-07 16:32:55.447226
0,mais...mais...gregwar ne me suit pas sur twitter  ,2019-10-29 16:32:55.447226
0,@LaRussia what?!  you should never feel that way especially on your bday.,2020-12-09 16:32:55.447226
0,"@treece416 oh man, yeah I'm taking it with the lady you had  lol what is your FB url?",2019-07-31 16:32:55.447226
0,Watching Mayor Fenty announce that 4 people died on the metro red line.  ,2020-10-22 16:32:55.447226
4,Amazing dreams last night. Now all that's left is to make them come true. ,2020-09-07 16:32:55.447226
4,"hahaha, i love you. you put something up that you realized two years ago. cute ",2021-01-12 16:32:55.447226
0,My neck hurts ,2019-01-20 16:32:55.447226
4,@jhd11965 http://tasty-bytes.blogspot.com/ Balsamic Vinegar Mango Salad &amp; Grilled Lemon Shrimp Kabob recipes ,2019-09-29 16:32:55.447226
4,@AmyyVee aw... could I have a link though so I could see the vid? ,2023-01-26 16:32:55.447226
0,i need money  i wish cars weren't so expensive.,2022-07-23 16:32:55.447226
